type,amount,oldbalanceOrg,newbalanceOrig,isFraud
CASH_OUT,62297.18,62297.18,0.0,1
TRANSFER,608290.12,608290.12,0.0,1
CASH_OUT,265126.01,0.0,0.0,0
PAYMENT,69784.21,12398.0,0.0,0
TRANSFER,4961014.03,4961014.03,0.0,1
TRANSFER,18887.0,18887.0,0.0,1
TRANSFER,8980853.88,8980853.88,0.0,1
TRANSFER,619836.33,619836.33,0.0,1
CASH_IN,4177.19,24811.0,28988.19,0
CASH_OUT,1017016.67,1017016.67,0.0,1
TRANSFER,29735.9,0.0,0.0,0
CASH_IN,24438.99,4538123.66,4562562.65,0
TRANSFER,172915.56,172915.56,0.0,1
TRANSFER,109008.53,109008.53,0.0,1
TRANSFER,1262207.3,1262207.3,0.0,1
TRANSFER,170486.7,170486.7,0.0,1
CASH_OUT,338163.0,10173.0,0.0,0
PAYMENT,27498.06,0.0,0.0,0
CASH_OUT,115509.98,0.0,0.0,0
CASH_OUT,1688761.08,1688761.08,0.0,1
CASH_OUT,133362.71,0.0,0.0,0
CASH_OUT,179595.59,9665.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,231978.48,231978.48,0.0,1
TRANSFER,197226.65,197226.65,0.0,1
CASH_IN,271302.46,4735197.43,5006499.89,0
CASH_OUT,5455965.86,5455965.86,0.0,1
PAYMENT,3632.64,0.0,0.0,0
TRANSFER,724264.21,724264.21,0.0,1
TRANSFER,917014.64,917014.64,0.0,1
CASH_OUT,48132.52,48132.52,0.0,1
PAYMENT,32907.22,11125.0,0.0,0
CASH_OUT,422648.87,422648.87,0.0,1
TRANSFER,10000000.0,13019699.77,3019699.77,1
CASH_IN,99816.18,22442.0,122258.18,0
TRANSFER,802417.45,802417.45,0.0,1
CASH_OUT,61397.9,0.0,0.0,0
CASH_OUT,2740879.15,2740879.15,0.0,1
TRANSFER,76200.04,76200.04,0.0,1
PAYMENT,618.29,816.0,197.71,0
TRANSFER,305183.84,305183.84,0.0,1
CASH_IN,186926.05,186629.12,373555.17,0
CASH_OUT,337994.64,337994.64,0.0,1
CASH_OUT,85671.96,0.0,0.0,0
TRANSFER,337974.21,337974.21,0.0,1
TRANSFER,158170.89,16325.0,0.0,0
TRANSFER,341260.77,0.0,0.0,0
TRANSFER,4622.5,1993.0,0.0,0
TRANSFER,621080.67,621080.67,0.0,1
TRANSFER,418971.0,418971.0,0.0,1
CASH_OUT,581421.85,581421.85,0.0,1
PAYMENT,32157.03,47020.11,14863.08,0
PAYMENT,26584.23,259.0,0.0,0
TRANSFER,1842.0,1842.0,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
PAYMENT,60066.42,0.0,0.0,0
PAYMENT,1492.0,0.0,0.0,0
CASH_OUT,199414.45,199414.45,0.0,1
TRANSFER,2923356.25,2923356.25,0.0,1
CASH_OUT,67069.64,0.0,0.0,0
TRANSFER,526071.46,526071.46,0.0,1
CASH_OUT,759701.03,759701.03,0.0,1
PAYMENT,5769.81,78597.53,72827.72,0
TRANSFER,1177100.83,1177100.83,0.0,1
CASH_OUT,321307.31,321307.31,0.0,1
CASH_OUT,82869.09,82869.09,0.0,1
TRANSFER,248409.56,248409.56,0.0,1
CASH_OUT,44547.62,794.37,0.0,0
CASH_OUT,6426126.34,6426126.34,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,441873.49,441873.49,0.0,1
CASH_OUT,3260215.75,3260215.75,0.0,1
CASH_OUT,282992.27,0.0,0.0,0
CASH_IN,20057.27,3936859.94,3956917.21,0
CASH_OUT,418691.02,418691.02,0.0,1
TRANSFER,265836.1,265836.1,0.0,1
TRANSFER,322991.82,322991.82,0.0,1
CASH_OUT,158788.32,158788.32,0.0,1
TRANSFER,3567795.25,3567795.25,0.0,1
CASH_OUT,104957.85,104957.85,0.0,1
TRANSFER,2498370.12,2498370.12,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_IN,173514.05,217663.0,391177.05,0
PAYMENT,3309.65,20825.0,17515.35,0
CASH_IN,351345.58,296961.23,648306.81,0
CASH_OUT,234658.73,0.0,0.0,0
CASH_OUT,173245.81,0.0,0.0,0
CASH_OUT,211112.16,0.0,0.0,0
PAYMENT,8366.73,0.0,0.0,0
TRANSFER,37357.32,37357.32,0.0,1
CASH_OUT,56231.05,56231.05,0.0,1
CASH_OUT,474467.2,474467.2,0.0,1
CASH_OUT,891944.51,891944.51,0.0,1
CASH_OUT,121141.52,249573.0,128431.48,0
CASH_OUT,330756.72,330756.72,0.0,1
TRANSFER,653949.74,653949.74,0.0,1
CASH_OUT,74931.88,99758.0,24826.12,0
PAYMENT,34262.01,0.0,0.0,0
CASH_OUT,113309.55,113309.55,0.0,1
PAYMENT,15943.8,0.0,0.0,0
CASH_OUT,75960.37,47209.0,0.0,0
CASH_IN,101297.89,3994867.1,4096164.99,0
CASH_OUT,537539.57,537539.57,0.0,1
TRANSFER,181670.33,0.0,0.0,0
CASH_OUT,9228514.1,9228514.1,0.0,1
TRANSFER,10276.87,10276.87,0.0,1
CASH_OUT,61091.59,105523.0,44431.41,0
PAYMENT,24532.7,464800.03,440267.33,0
TRANSFER,398724.6,398724.6,0.0,1
CASH_OUT,271316.0,0.0,0.0,0
TRANSFER,5460002.91,5460002.91,0.0,1
CASH_OUT,73599.57,73599.57,0.0,1
CASH_OUT,365099.76,365099.76,0.0,1
CASH_OUT,308092.51,0.0,0.0,0
CASH_OUT,8190.87,42390.0,34199.13,0
TRANSFER,202952.03,202952.03,0.0,1
TRANSFER,10000000.0,11018800.91,1018800.91,1
TRANSFER,10000000.0,10850530.59,850530.59,1
PAYMENT,24533.87,0.0,0.0,0
CASH_OUT,138678.71,74836.0,0.0,0
CASH_OUT,6875.55,0.0,0.0,0
CASH_OUT,1998327.96,1998327.96,0.0,1
TRANSFER,682309.83,682309.83,0.0,1
CASH_OUT,264058.41,264058.41,0.0,1
TRANSFER,58863.89,58863.89,0.0,1
TRANSFER,116489.77,116489.77,0.0,1
CASH_OUT,403975.39,403975.39,0.0,1
CASH_OUT,2582313.07,2582313.07,0.0,1
TRANSFER,119306.06,119306.06,0.0,1
CASH_OUT,24853.41,24853.41,0.0,1
TRANSFER,416284.7,416284.7,0.0,1
CASH_OUT,301387.01,659.0,0.0,0
CASH_OUT,189818.15,51682.0,0.0,0
TRANSFER,1932200.59,1932200.59,0.0,1
CASH_OUT,12812.93,0.0,0.0,0
PAYMENT,4645.83,9909.0,5263.17,0
CASH_OUT,223755.36,1255.0,0.0,0
CASH_OUT,50820.71,50820.71,0.0,1
CASH_IN,113679.57,143030.83,256710.4,0
CASH_OUT,266546.68,266546.68,0.0,1
CASH_OUT,1669143.57,1669143.57,0.0,1
CASH_OUT,75708.87,75708.87,0.0,1
TRANSFER,87169.64,0.0,0.0,0
CASH_OUT,259966.15,0.0,0.0,0
CASH_OUT,168875.04,89954.44,0.0,0
CASH_OUT,179363.22,0.0,0.0,0
CASH_OUT,281409.38,0.0,0.0,0
CASH_OUT,275556.89,51044.0,0.0,0
PAYMENT,22428.54,1089.0,0.0,0
CASH_OUT,385098.37,0.0,0.0,0
CASH_OUT,70689.37,0.0,0.0,0
CASH_OUT,365196.26,48948.51,0.0,0
TRANSFER,1103268.17,136227.79,0.0,0
CASH_IN,145207.82,9075704.01,9220911.84,0
CASH_OUT,2873536.01,2873536.01,0.0,1
CASH_OUT,164500.81,164500.81,0.0,1
TRANSFER,21738.98,21738.98,0.0,1
CASH_IN,634079.05,8648232.1,9282311.16,0
PAYMENT,18471.42,0.0,0.0,0
CASH_IN,128882.69,20794269.58,20923152.27,0
CASH_OUT,3372.0,3372.0,0.0,1
TRANSFER,134297.68,134297.68,0.0,1
TRANSFER,68536.24,68536.24,0.0,1
CASH_OUT,74436.56,74436.56,0.0,1
CASH_OUT,570264.04,21530.0,0.0,0
PAYMENT,7412.73,0.0,0.0,0
CASH_IN,214851.41,8097880.27,8312731.68,0
CASH_OUT,1139165.57,1139165.57,0.0,1
TRANSFER,101408.84,101408.84,0.0,1
TRANSFER,330458.12,0.0,0.0,0
CASH_OUT,1571565.56,1571565.56,0.0,1
TRANSFER,72789.1,92484.0,19694.9,0
TRANSFER,136331.05,136331.05,0.0,1
CASH_IN,93630.17,2980026.6,3073656.78,0
TRANSFER,69077.14,69077.14,0.0,1
CASH_IN,113784.71,1535946.87,1649731.58,0
CASH_OUT,129836.95,0.0,0.0,0
TRANSFER,9131.0,9131.0,0.0,1
CASH_OUT,216422.0,216422.0,0.0,1
CASH_IN,147194.31,5832833.43,5980027.75,0
TRANSFER,1050135.78,1050135.78,0.0,1
TRANSFER,67128.33,67128.33,0.0,1
PAYMENT,29096.17,0.0,0.0,0
PAYMENT,4419.27,0.0,0.0,0
TRANSFER,1735525.5,1735525.5,0.0,1
CASH_OUT,913684.05,913684.05,0.0,1
PAYMENT,21454.32,53005.63,31551.31,0
TRANSFER,55828.87,55828.87,0.0,1
CASH_IN,8883.41,2175334.87,2184218.28,0
CASH_OUT,1165187.89,1165187.89,0.0,1
TRANSFER,2147778.33,2147778.33,0.0,1
CASH_OUT,27483.79,27483.79,0.0,1
PAYMENT,2210.11,12337.0,10126.89,0
TRANSFER,179648.89,179648.89,0.0,1
PAYMENT,3941.32,920560.0,916618.68,0
PAYMENT,881.39,0.0,0.0,0
TRANSFER,147649.37,147649.37,0.0,1
PAYMENT,19533.06,0.0,0.0,0
TRANSFER,3210027.48,3210027.48,0.0,1
TRANSFER,121142.75,121142.75,0.0,1
CASH_OUT,134194.59,134194.59,0.0,1
CASH_OUT,57470.27,0.0,0.0,0
TRANSFER,15560.34,15560.34,0.0,1
PAYMENT,11990.98,23704.0,11713.02,0
CASH_OUT,203480.07,0.0,0.0,0
PAYMENT,25800.52,99099.0,73298.48,0
TRANSFER,338823.1,0.0,0.0,0
CASH_OUT,2000718.2,2000718.2,0.0,1
CASH_OUT,148545.43,0.0,0.0,0
PAYMENT,48398.01,124291.0,75892.99,0
PAYMENT,3115.73,0.0,0.0,0
PAYMENT,26467.62,0.0,0.0,0
CASH_OUT,674541.55,674541.55,0.0,1
PAYMENT,957.1,20287.0,19329.9,0
CASH_OUT,653983.93,653983.93,0.0,1
PAYMENT,13229.31,35872.0,22642.69,0
CASH_OUT,119.0,119.0,0.0,1
CASH_OUT,159263.54,611273.0,452009.46,0
CASH_IN,160278.99,10862.0,171140.99,0
TRANSFER,7060216.94,7060216.94,0.0,1
CASH_IN,28256.62,723018.57,751275.18,0
CASH_IN,246928.6,2836.0,249764.6,0
TRANSFER,544352.53,544352.53,0.0,1
PAYMENT,6333.46,0.0,0.0,0
CASH_OUT,50279.4,50279.4,0.0,1
CASH_OUT,1454592.61,1454592.61,0.0,1
CASH_OUT,892213.56,892213.56,0.0,1
PAYMENT,4882.73,16181.45,11298.72,0
TRANSFER,765104.94,765104.94,0.0,1
TRANSFER,10000000.0,0.0,0.0,0
CASH_OUT,299298.5,299298.5,0.0,1
CASH_IN,148058.67,1489791.9,1637850.56,0
TRANSFER,205126.16,20434.54,0.0,0
TRANSFER,7513581.46,7513581.46,0.0,1
TRANSFER,333933.32,0.0,0.0,0
TRANSFER,81216.23,81216.23,0.0,1
CASH_OUT,63500.23,5123.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,283976.3,283976.3,0.0,1
CASH_OUT,829885.13,829885.13,0.0,1
TRANSFER,73946.79,73946.79,0.0,1
CASH_IN,313020.61,60608.0,373628.61,0
TRANSFER,580429.37,2808.0,0.0,0
PAYMENT,9926.55,0.0,0.0,0
CASH_IN,238611.26,377.0,238988.26,0
CASH_IN,278610.17,4996492.63,5275102.8,0
PAYMENT,3203.61,0.0,0.0,0
TRANSFER,1974216.6,31699.0,0.0,0
CASH_OUT,79822.56,16043.0,0.0,0
TRANSFER,6174385.48,6174385.48,0.0,1
CASH_OUT,150924.76,150924.76,0.0,1
TRANSFER,3642569.29,3642569.29,0.0,1
CASH_OUT,456130.18,0.0,0.0,0
CASH_OUT,458845.55,458845.55,0.0,1
CASH_OUT,91882.6,91882.6,0.0,1
TRANSFER,561027.94,561027.94,0.0,1
CASH_OUT,169778.24,0.0,0.0,0
TRANSFER,1632500.22,1632500.22,0.0,1
CASH_OUT,3488355.65,3488355.65,0.0,1
CASH_OUT,286769.07,286769.07,0.0,1
TRANSFER,612241.76,612241.76,0.0,1
CASH_OUT,410299.86,410299.86,0.0,1
CASH_OUT,124779.11,6964.0,0.0,0
TRANSFER,453699.35,453699.35,0.0,1
CASH_OUT,62420.47,0.0,0.0,0
CASH_OUT,5800988.12,5800988.12,0.0,1
CASH_OUT,183385.35,183385.35,0.0,1
TRANSFER,43235.71,43235.71,0.0,1
CASH_OUT,337304.72,72819.0,0.0,0
TRANSFER,148714.54,148714.54,0.0,1
PAYMENT,23149.96,25576.0,2426.04,0
CASH_IN,230935.5,3627462.26,3858397.75,0
TRANSFER,201247.25,201247.25,0.0,1
CASH_OUT,63410.14,519835.42,456425.28,0
TRANSFER,5044147.53,5044147.53,0.0,1
CASH_OUT,377785.61,20051.0,0.0,0
TRANSFER,325668.67,325668.67,0.0,1
TRANSFER,863563.11,0.0,0.0,0
CASH_OUT,54583.71,54583.71,0.0,1
CASH_IN,126423.43,27058711.97,27185135.41,0
TRANSFER,14148.64,14148.64,0.0,1
PAYMENT,22898.6,76860.81,53962.21,0
CASH_IN,270743.99,2883877.04,3154621.03,0
TRANSFER,39342.59,39342.59,0.0,1
TRANSFER,760625.76,760625.76,0.0,1
CASH_OUT,682063.33,682063.33,0.0,1
CASH_OUT,432544.68,432544.68,0.0,1
CASH_OUT,244068.01,244068.01,0.0,1
TRANSFER,349745.25,21715.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
PAYMENT,10579.04,97189.72,86610.68,0
PAYMENT,7584.62,6091.0,0.0,0
PAYMENT,9359.13,0.0,0.0,0
CASH_OUT,104352.15,27982.0,0.0,0
CASH_OUT,541031.7,0.0,0.0,0
CASH_OUT,435824.2,0.0,0.0,0
PAYMENT,23732.29,29477.27,5744.98,0
TRANSFER,177680.54,177680.54,0.0,1
TRANSFER,416840.59,0.0,0.0,0
PAYMENT,16464.55,333859.19,317394.64,0
PAYMENT,9213.45,0.0,0.0,0
DEBIT,1618.3,0.0,0.0,0
PAYMENT,11398.87,70359.0,58960.13,0
TRANSFER,371449.7,371449.7,0.0,1
CASH_OUT,2686564.04,2686564.04,0.0,1
CASH_OUT,1442075.9,1442075.9,0.0,1
CASH_OUT,8924971.59,8924971.59,0.0,1
PAYMENT,8298.64,0.0,0.0,0
PAYMENT,20176.13,0.0,0.0,0
PAYMENT,7618.43,11582.0,3963.57,0
CASH_OUT,153545.43,0.0,0.0,0
CASH_OUT,85637.08,85637.08,0.0,1
TRANSFER,3260215.75,3260215.75,0.0,1
CASH_OUT,6580427.81,6580427.81,0.0,1
CASH_OUT,14016.65,14016.65,0.0,1
CASH_OUT,2123610.45,2123610.45,0.0,1
CASH_OUT,1191669.35,1191669.35,0.0,1
CASH_IN,358042.02,1373532.2,1731574.22,0
TRANSFER,1389571.09,4258.0,0.0,0
TRANSFER,396253.24,436250.0,39996.76,0
TRANSFER,117345.35,117345.35,0.0,1
PAYMENT,5647.46,384094.15,378446.7,0
CASH_OUT,236226.66,2326.0,0.0,0
CASH_OUT,386996.34,386996.34,0.0,1
PAYMENT,35717.96,0.0,0.0,0
TRANSFER,10000000.0,17316255.05,17316255.05,1
CASH_OUT,367631.15,367631.15,0.0,1
TRANSFER,370718.23,0.0,0.0,0
CASH_OUT,350705.74,350705.74,0.0,1
CASH_OUT,147566.86,340547.0,192980.14,0
TRANSFER,242296.17,242296.17,0.0,1
CASH_OUT,48299.77,48299.77,0.0,1
CASH_OUT,668273.94,668273.94,0.0,1
TRANSFER,2580055.17,2580055.17,0.0,1
CASH_OUT,2739869.62,2739869.62,0.0,1
CASH_OUT,2324907.08,2324907.08,0.0,1
TRANSFER,1532281.61,1532281.61,0.0,1
CASH_OUT,226837.23,0.0,0.0,0
CASH_OUT,141586.27,141586.27,0.0,1
TRANSFER,67692.41,67692.41,0.0,1
PAYMENT,6766.04,99643.0,92876.96,0
CASH_OUT,3582885.46,3582885.46,0.0,1
CASH_IN,35978.67,294.0,36272.67,0
PAYMENT,18043.53,0.0,0.0,0
CASH_OUT,333390.18,333390.18,0.0,1
CASH_OUT,177429.18,177429.18,0.0,1
TRANSFER,34502.7,34502.7,0.0,1
CASH_OUT,56571.85,0.0,0.0,0
CASH_OUT,190815.79,190815.79,0.0,1
TRANSFER,128426.58,128426.58,0.0,1
CASH_OUT,1566057.28,1566057.28,0.0,1
PAYMENT,18435.26,150058.0,131622.74,0
TRANSFER,410814.41,300165.53,0.0,0
PAYMENT,15551.31,19989.48,4438.17,0
CASH_OUT,1495203.8,1495203.8,0.0,1
CASH_OUT,468726.36,0.0,0.0,0
CASH_OUT,49423.31,49423.31,0.0,1
TRANSFER,880661.14,880661.14,0.0,1
CASH_OUT,1026684.46,1026684.46,0.0,1
CASH_OUT,1400472.01,1400472.01,0.0,1
TRANSFER,3492056.91,3492056.91,0.0,1
TRANSFER,639468.22,639468.22,0.0,1
TRANSFER,2508094.24,18066.0,0.0,0
TRANSFER,259820.39,259820.39,0.0,1
TRANSFER,331829.94,331829.94,0.0,1
TRANSFER,301579.42,301579.42,0.0,1
CASH_IN,50586.16,69410.0,119996.16,0
TRANSFER,33964.87,33964.87,0.0,1
CASH_OUT,86963.7,0.0,0.0,0
CASH_OUT,206985.26,206985.26,0.0,1
CASH_OUT,157716.89,343005.0,185288.11,0
TRANSFER,402097.35,14869.0,0.0,0
CASH_OUT,177680.54,177680.54,0.0,1
TRANSFER,2652783.95,40915.0,0.0,0
CASH_OUT,1051018.15,1051018.15,0.0,1
CASH_OUT,162878.22,0.0,0.0,0
TRANSFER,365069.45,365069.45,0.0,1
CASH_OUT,101392.92,101392.92,0.0,1
PAYMENT,823.05,306636.0,305812.95,0
TRANSFER,21358.8,21358.8,0.0,1
CASH_OUT,426323.38,426323.38,0.0,1
CASH_OUT,8594065.09,8594065.09,0.0,1
CASH_OUT,934314.89,934314.89,0.0,1
TRANSFER,905919.58,905919.58,0.0,1
PAYMENT,2098.19,0.0,0.0,0
CASH_IN,188291.46,2138183.24,2326474.7,0
PAYMENT,16743.81,0.0,0.0,0
CASH_OUT,4815187.09,4815187.09,0.0,1
CASH_IN,239205.04,4308508.4,4547713.44,0
CASH_OUT,148810.79,0.0,0.0,0
CASH_OUT,36535.55,7070.68,0.0,0
CASH_IN,7296.54,663.0,7959.54,0
CASH_IN,188783.21,2246140.23,2434923.44,0
TRANSFER,392612.91,0.0,0.0,0
CASH_OUT,780066.22,780066.22,0.0,1
PAYMENT,4252.62,0.0,0.0,0
TRANSFER,213983.59,213983.59,0.0,1
CASH_OUT,351332.16,351332.16,0.0,1
PAYMENT,4273.12,77777.0,73503.88,0
CASH_OUT,16514.64,16514.64,0.0,1
TRANSFER,981074.98,0.0,0.0,0
TRANSFER,10000000.0,22625132.51,12625132.51,1
CASH_OUT,17051.69,17051.69,0.0,1
CASH_OUT,371771.44,371771.44,0.0,1
CASH_OUT,44695.58,10004.0,0.0,0
PAYMENT,8204.82,0.0,0.0,0
CASH_OUT,44000.22,0.0,0.0,0
TRANSFER,7044227.89,7044227.89,0.0,1
TRANSFER,358727.33,33558.0,0.0,0
CASH_OUT,3492056.91,3492056.91,0.0,1
CASH_IN,78664.12,278853.71,357517.82,0
CASH_IN,21391.64,33790.0,55181.64,0
TRANSFER,115125.3,115125.3,0.0,1
PAYMENT,17127.85,0.0,0.0,0
CASH_IN,19730.1,6290568.13,6310298.23,0
PAYMENT,18138.98,195882.98,177744.01,0
CASH_OUT,126192.63,126192.63,0.0,1
PAYMENT,32254.64,935.0,0.0,0
TRANSFER,2173367.35,2173367.35,0.0,1
CASH_IN,339951.76,24851764.9,25191716.66,0
TRANSFER,2426076.89,2426076.89,0.0,1
CASH_OUT,5658123.36,5658123.36,0.0,1
TRANSFER,1438737.78,1438737.78,0.0,1
CASH_IN,121337.17,34414.0,155751.17,0
CASH_OUT,115087.76,0.0,0.0,0
CASH_OUT,306213.63,306213.63,0.0,1
TRANSFER,295815.92,0.0,0.0,0
TRANSFER,668595.91,668595.91,0.0,1
CASH_OUT,82099.75,0.0,0.0,0
TRANSFER,46130.88,46130.88,0.0,1
TRANSFER,2321633.57,2321633.57,0.0,1
TRANSFER,1748611.28,1748611.28,0.0,1
TRANSFER,4598089.88,4598089.88,0.0,1
TRANSFER,951967.76,262429.54,0.0,0
CASH_OUT,81482.15,0.0,0.0,0
CASH_IN,104711.66,1647.0,106358.66,0
CASH_IN,233197.85,1900014.87,2133212.72,0
TRANSFER,839008.91,839008.91,0.0,1
CASH_OUT,142823.32,73336.0,0.0,0
CASH_OUT,312151.06,312151.06,0.0,1
CASH_OUT,133776.65,0.0,0.0,0
PAYMENT,11697.36,6046.0,0.0,0
PAYMENT,7292.27,85425.02,78132.75,0
CASH_OUT,212089.74,212089.74,0.0,1
TRANSFER,625915.68,29769.0,0.0,0
TRANSFER,2938833.22,2938833.22,0.0,1
PAYMENT,13176.76,0.0,0.0,0
CASH_OUT,87321.09,61276.0,0.0,0
TRANSFER,141730.2,141730.2,0.0,1
CASH_OUT,64118.24,0.0,0.0,0
CASH_OUT,814689.88,814689.88,0.0,1
PAYMENT,7901.14,0.0,0.0,0
PAYMENT,29211.04,0.0,0.0,0
TRANSFER,4900487.15,4900487.15,0.0,1
CASH_OUT,880975.83,880975.83,0.0,1
TRANSFER,248043.99,248043.99,0.0,1
CASH_OUT,188731.21,188731.21,0.0,1
CASH_OUT,151.0,151.0,0.0,1
TRANSFER,59628.24,59628.24,0.0,1
PAYMENT,1870.47,0.0,0.0,0
CASH_OUT,274125.77,274125.77,0.0,1
PAYMENT,2885.66,41007.0,38121.34,0
TRANSFER,924912.26,924912.26,0.0,1
CASH_OUT,872199.82,872199.82,0.0,1
CASH_OUT,310712.71,310712.71,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,124057.58,124057.58,0.0,1
PAYMENT,19894.89,124358.0,104463.11,0
PAYMENT,1703.4,5019.0,3315.6,0
CASH_OUT,161859.16,161859.16,0.0,1
CASH_OUT,53062.52,53062.52,0.0,1
CASH_OUT,104923.24,0.0,0.0,0
CASH_OUT,528506.18,20874.0,0.0,0
CASH_OUT,351268.75,351268.75,0.0,1
TRANSFER,127447.68,127447.68,0.0,1
CASH_OUT,200418.1,200418.1,0.0,1
CASH_OUT,297465.74,297465.74,0.0,1
CASH_OUT,370617.54,0.0,0.0,0
PAYMENT,12441.96,41376.0,28934.04,0
CASH_OUT,830803.43,830803.43,0.0,1
TRANSFER,634333.13,534.0,0.0,0
CASH_OUT,160088.68,160088.68,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,302709.29,15789.0,0.0,0
CASH_IN,77681.58,20752.0,98433.58,0
TRANSFER,676913.69,676913.69,0.0,1
CASH_OUT,3490916.0,3490916.0,0.0,1
CASH_OUT,801763.51,801763.51,0.0,1
CASH_OUT,483713.23,483713.23,0.0,1
TRANSFER,21741.36,21741.36,0.0,1
CASH_IN,172045.35,3812450.68,3984496.04,0
CASH_IN,319264.34,2701733.28,3020997.62,0
CASH_OUT,220191.6,0.0,0.0,0
CASH_OUT,491517.77,491517.77,0.0,1
TRANSFER,212089.74,212089.74,0.0,1
TRANSFER,126848.63,126848.63,0.0,1
CASH_OUT,207463.76,0.0,0.0,0
CASH_OUT,233528.63,400588.5,167059.87,0
TRANSFER,1998327.96,1998327.96,0.0,1
TRANSFER,220938.57,122076.42,0.0,0
CASH_IN,4962.96,21011646.14,21016609.1,0
CASH_OUT,9421856.87,9421856.87,0.0,1
TRANSFER,201144.68,109333.0,0.0,0
TRANSFER,46779.04,46779.04,0.0,1
TRANSFER,233804.82,0.0,0.0,0
PAYMENT,1323.93,0.0,0.0,0
CASH_OUT,27604.94,0.0,0.0,0
CASH_OUT,17870.3,217130.81,199260.51,0
TRANSFER,264058.41,264058.41,0.0,1
TRANSFER,137661.94,52051.0,0.0,0
TRANSFER,22990.73,22990.73,0.0,1
TRANSFER,602003.18,0.0,0.0,0
TRANSFER,17428.0,17428.0,0.0,1
CASH_OUT,2391612.36,2391612.36,0.0,1
PAYMENT,2256.94,380.0,0.0,0
PAYMENT,27269.75,106544.0,79274.25,0
CASH_OUT,303846.74,303846.74,0.0,1
PAYMENT,24885.76,170389.17,145503.41,0
TRANSFER,1586479.66,1586479.66,0.0,1
CASH_OUT,2415826.18,2415826.18,0.0,1
CASH_OUT,220928.26,20198.0,0.0,0
CASH_OUT,191151.04,52290.0,0.0,0
CASH_OUT,16734.61,16734.61,0.0,1
TRANSFER,274799.58,274799.58,0.0,1
TRANSFER,9295454.24,9295454.24,0.0,1
TRANSFER,106290.68,106290.68,0.0,1
TRANSFER,175328.85,175328.85,0.0,1
PAYMENT,625.44,31564.0,30938.56,0
CASH_OUT,217511.21,104444.0,0.0,0
CASH_OUT,130332.0,115119.36,0.0,0
CASH_OUT,25473.11,25473.11,0.0,1
CASH_OUT,342120.59,342120.59,0.0,1
CASH_IN,371994.15,25675915.38,26047909.53,0
CASH_OUT,190944.56,10559.0,0.0,0
CASH_OUT,118707.5,1172.0,0.0,0
TRANSFER,2113271.99,2113271.99,0.0,1
TRANSFER,1030417.74,1030417.74,0.0,1
CASH_IN,127521.37,8052329.35,8179850.72,0
TRANSFER,1050635.77,1050635.77,0.0,1
TRANSFER,2720647.79,2720647.79,0.0,1
TRANSFER,107773.49,107773.49,0.0,1
TRANSFER,84312.29,84312.29,0.0,1
CASH_OUT,436035.29,436035.29,0.0,1
CASH_OUT,288148.22,288148.22,0.0,1
CASH_IN,265825.35,154265.0,420090.35,0
CASH_OUT,174566.53,174566.53,0.0,1
PAYMENT,32940.92,35577.27,2636.35,0
PAYMENT,1166.54,10810.0,9643.46,0
TRANSFER,5807351.83,5807351.83,0.0,1
PAYMENT,13308.43,76733.72,63425.29,0
CASH_OUT,293709.22,0.0,0.0,0
TRANSFER,471906.6,471906.6,0.0,1
TRANSFER,54994.1,54994.1,0.0,1
PAYMENT,14335.89,142861.0,128525.11,0
PAYMENT,30614.55,31198.0,583.45,0
CASH_OUT,201077.69,0.0,0.0,0
CASH_OUT,400758.85,400758.85,0.0,1
CASH_IN,111236.65,6463938.94,6575175.58,0
CASH_OUT,12394.3,53456.0,41061.7,0
CASH_OUT,1476248.65,1476248.65,0.0,1
CASH_OUT,84703.87,84703.87,0.0,1
TRANSFER,503145.74,100892.0,0.0,0
CASH_OUT,61808.36,0.0,0.0,0
CASH_OUT,54725.54,54725.54,0.0,1
CASH_IN,268282.18,1901601.06,2169883.24,0
TRANSFER,506867.52,506867.52,0.0,1
CASH_OUT,66155.49,30710.71,0.0,0
TRANSFER,2908264.69,2908264.69,0.0,1
PAYMENT,26677.08,295.0,0.0,0
TRANSFER,227466.19,0.0,0.0,0
TRANSFER,657417.64,657417.64,0.0,1
TRANSFER,1411271.23,1411271.23,0.0,1
CASH_IN,214183.69,19948.0,234131.69,0
CASH_OUT,100840.93,100840.93,0.0,1
TRANSFER,174725.11,174725.11,0.0,1
TRANSFER,131842.85,131842.85,0.0,1
CASH_OUT,342407.09,128844.0,0.0,0
CASH_IN,275064.38,26005.0,301069.38,0
CASH_OUT,359577.57,0.0,0.0,0
TRANSFER,3595911.39,3595911.39,0.0,1
CASH_IN,63752.55,4216.0,67968.55,0
CASH_IN,162019.82,1080144.83,1242164.65,0
PAYMENT,10670.0,49795.25,39125.25,0
TRANSFER,455372.54,455372.54,0.0,1
